text,keyword
bacot lah anjing persetan deket apa kaga babi lah lu anjing,babi lu
"Pengenn punya sepeda biar bisa bkin instastory kyk org"" dg kepsien""yok gowes di tengah pandemi biar sehat""mati aja lu babi",babi lu
Babi mulu yang lu reply,babi lu
Lu pas jadi babi kalau ngupil gimana coba,babi lu
Babi lu scam,babi lu
Bacot lu babi,babi lu
lu my babi &lt;333 https://twitter.com/candyjisuu/status/1276896850344243200,babi lu
lu yg bacot ngga ada kalem kalemnya dasar babi,babi lu
Lu jadi babi masi banyak gaya ya ckckckc,babi lu
minggat lu babi,babi lu
"Lah lu sma misu pke babi anjeng, gua kaga nyesuain",babi lu
goblok lu gangerti bercanda. INI baru SJW babi.,babi lu
Ini lu babi ngepet kan?,babi lu
Halah di gdm babi anjeng lu berdua,babi lu
fuck lu anjing babi dajjal kontet cebol jelek,babi lu
@xiaxiacantik_ babi lu,babi lu
Paan lu babi,babi lu
Ngok babidasar babi lu ngok,babi lu
avanya jb lu jg jb ternyata JANCOK BABI,babi lu
KENAPA LU GA NGINGETIN BABI #GFRIEND_ButterflyEffect #回_Song_of_the_Sirens #GFRIEND #여자친구 @GFRDofficial,babi lu
EMG BABI LU,babi lu
Lu panggil gua apa babi itu?,babi lu
"Net gue ksh tau aja kalau lu islam jangan makan masakan cina sembarangan, biasanya org cina maska pake minyak babi biar wangi. Liat liat tempatnya ",babi lu
"kalo lu Diwangka gapapa manggil gue babi, but u r not him, bish. u r not allowed to call me like dat. and, thanks ya jinc, gue emang lucu :p i am not that turgid, yaaa anjinc lo liatnya pipi doang sih di kamera, huu",babi lu
Ngakak sue berarti lu pernah liatin pantat babi ye?wkwk ngok,babi lu
"Salah, lu kan di Kandang babi ",babi lu
babi ye lu sini balikin,babi lu
"Corona babi gara"" lu season 5 belom rilis ",babi lu
LU BABI NGOK BLOTOTOT,babi lu
Kalo lu pada babi @leonardanieel @pengabdizaki @cihHYUNBIN,babi lu
See?? Liat pke mata lu baek2 ya ajgg. Mana tadi yg nuduh bp bayar ytb?? kita udh nunggu ini 1thn 2 bln bgsdd sedih bgt tapi disenggol cm mslh views doang hilih basi bgt babi. Maapkan ak yatuhan udh nyambat abisnya ak kesel pdhl sblmnya g pernah pdli sm hatters #HowYouLikeThatMV,babi lu
apa jasa lu untuk Republik ini babi Haikal. lu klo punya telur buka blockir nya njing. rasanya q mau menarik lidah mu keluar biar kmu berhenti untuk bicara. ,babi lu
gih lu kawin silang sama babi,babi lu
"Contohnya, lu ngasih semur babi sama habib trus makan bareng, gituuu",babi lu
Babi lu,babi lu
padahal lucuu deh lu pake ava babi itu sa ,babi lu
Anjir lieur manggil gue babi grill gua kutuk lu kaya si jorex kesurupan,babi lu
"udah2 bang. langsung ciduk aja deh nih babi @greg_ivan ke kantor polisi. asli kayaknya bakal hina banget kalo tangan lu sampe kotor buat mukulin babi ini. si goblok ini udah sok tau nuduh2 elo bawa2 agama, padahal dia gak paham",babi lu
"Lu anjing bangsat jembot,,,,ckakak an pecah gw,,,babi lu",babi lu
Gw yg jaga lu yg jadi babi ya?,babi lu
"a, lu dari tadi buat humor gw anjlok. Humoris amat dah",babi lu
pen gua kutuk lu jd babi,babi lu
LU KETULARAN JADI BABI?NGOK NGOK,babi lu
Tsundere lu babi,babi lu
gatau cah gw salah apasiii hahh @Twitter heh babi lu,babi lu
ngentt lu babi,babi lu
serius amat sih lu babi,babi lu
lu ngapain...,babi lu
"Maunya apa sih babi, embed link ga keitung lagi masuk views ? Lu labil bgt sumpah dah gapaham gua dasar snakeutub",babi lu
Lama2 konten duo TT di kosan mawar cuma gini nih “Lu anjing” “Lu babi” Lalu Joss nyaut “babi enak” ,babi lu
YG sogok youtube Ngawur lu babi,babi lu
Lu jadi babi,babi lu
"Kaget karena ada babi nyasar di pintu mobilnya, Aldan malah menginjak gas agar maju. Baru begitu sadar bahwa itu Seruni ia membuka kunci. ""Cocok lu jadi babi, gausah pake apa-apaan lagi.""",babi lu
"tapi gue juga pernah ngila lu cewe loh bro,sampe waktu itu liat poto u wkwjwk",babi lu
serius gua kira lu cewe yang suka main RP dah ,babi lu
Lu tau babi?,babi lu
"ngeselin bgt lu babi, btw ini temen cowokku, fans bp garis keras :))) ",babi lu
"Der, napa lu jadi babi...",babi lu
Ngegas mulu lu babi,babi lu
"""Weh babi bangun ga lu jgn molor terus"" -anjing ""Apaan si anjing gue semalem tidur jam 1 ya"" -babi ",babi lu
lu emang babi lu nutupin ke gue selama itu juga ajg,babi lu
Babi lu,babi lu
BROOO LU COWO? GUA KIRA CEWE ANJIR NGAHAHAH ,babi lu
Anjing Muka Lu Kayak babi,babi lu
mmg anak babi @127lab LU ,babi lu
"Babi.. Kat Indon dah habis SLOW LORIS lu orng jual Ke US and Middle East, datang Malaysia curik pula. Sial.",babi lu
LEBIH BAIK ONTA DARI PADA LU PKI KECEBONG BACHIN BABI CHINA JONGOS ASENG BIN KACUNG KUMPULAN MANUSIA DUNGU PENGHIANAT NEGARA MINGGAT KECHINA SONO GAK USAH BALIK,babi lu
wibu lu babi,babi lu
bot? jd lu kira yg ngisi stadium tu semua robot? tolol sangat lu babi.,babi lu
"Cek dulu coba temen lu manusia apa babi? Eh atau setan? Bisa juga ajg si, cek lgi dlu aja yg jelas bukan manusia",babi lu
lu babi,babi lu
babi lu,babi lu
"awas lu hapus ya, gua pantau lu babi",babi lu
Bct lu ava babi.,babi lu
"@eega_watt ege kita stop jan makan babi lagi, ntar kaya babi beneran btw uname lu berubah sejak kapan weh cape gua nyari shjshjshj",babi lu
@cocobidh eh babi lu kalah main game apaan???,babi lu
itu babi rasa coklat kan ngaku lu,babi lu
Lu jadi babi nya aja ya,babi lu
"Yang nanya haram ga haram ga, jangan sampe gua bacok pake golok babi yg damagenya 99+ lu yaa!",babi lu
Typing bad dibilang cewek kasar. Typing soft dibilang sok-sok an. Mau lu apa babi?:),babi lu
ihhhhhh yaallah babi anjeng tolol u goblok ga mikir susah bgt guaaaaa stream babi ga pernah mikir anjeng lu tai semua tai NGENTOTTTTTTTTTTTTTTTTTT YUTUBE BGST,babi lu
Dikirimin kepala babi lu ntar sm army,babi lu
Uname lu gak asing ya babi,babi lu
babi lu!,babi lu
BABI NGEPET PEGI LU ANJ,babi lu
Babi lu,babi lu
"Yah babi gua juga tau lu akun baru followers 2 ngasih bts di bio buat apa selain mantau tweet gua sama rt-an dll klise cara lu, skip.",babi lu
"JANGAN GEER LU BABI, KITA KESEL KE YUSUF BUKAN KE FONDOM LU, JADI FANDOM KOK GEER, IDIIHHH",babi lu
Ngomong nya didepan dong bij jgn disamping lu babi,babi lu
Bg lu pernah makan dging babi ?,babi lu
babi lu,babi lu
"Heh yutub asu @YouTube iye elu asu anjink, babi lu jancok!",babi lu
lu kan babi,babi lu
Berusaha lah sampe semua orang mengira lu punya babi tai,babi lu
Lu cosplay babi dulu.,babi lu
"Jiaaaahahahaaaa, gw yakin lu kapir bukan islam dan kaga sunat, pecinta daging babi kaaaan? ",babi lu
"PADAHAL ONYET ITU LU NAN KATANYA GUE BABI, TAPI YA ANJRD GA ADA YANG BAGUS ",babi lu
"Kdrun betina goblok, knp partai suruh ngurusi separatis kn ada add TNI POLRI banyakan minum kencing babi lu!!!",babi lu
hoka hoki hoka hoki sirik bilang lu babi,babi lu
Gua ingatin lu yg avanya ky babi,babi lu
KIASU BABI SIAL MATI TERCEKIK LA LU ALL SCAMMERS TAK KIRA LA TERCEKIK APA PON NASI KE BIJI DURIAN KE AIR MINERAL KER BIJI ANGGUR KE YALLL LA LU,babi lu
ji lu jd babi aja ji,babi lu
Anjing bangsat setan bangke babi kontol tai lu,babi lu
Semalem lu kemana babi,babi lu
Lu pernah makan babi des?,babi lu
"Di kkt emak nama lu ""babi""",babi lu
Babi lu gblk,babi lu
dajjal babi asu bajingan lu yt ,babi lu
ya boleh gue mau liat lu jadi babi boil..,babi lu
babi biadab lu tub,babi lu
Kalau lu apa yon? Babi guling,babi lu
iya itu lu babi ,babi lu
lu aja yg kere babi,babi lu
"Gua capek diem2, malah lu spill kita gak ngerjain. Babi :""",babi lu
Tau babi kagak? Mirip ama lu tes wkwkwk,babi lu
BABI BANGET LU @YouTube,babi lu
"annoying tau gasi wkwk kalo lu baca ini ya, iya elu annoying babi bisa bisanya gua kenal ama elu",babi lu
lu Mo liat babi ga bang? WKWKWK,babi lu
babi lu,babi lu
"jeubom babi kaga ngaca lu, lu itu rp saspeng juga fak akun lu sempet tewas sepuluh buah lu jangan hina gua bngst... Gw akan back mark tuan beneran gw kga sudi punya kembaran seperti dia...",babi lu
"KOK LU NGEGAS BABI. MANA GUA TAU, COBA PANGGIL @drenzun JUNNNNNNN",babi lu
Anak babi lu,babi lu
lu babi ,babi lu
"Gua : bit knp lu ga pacaran? Abit :Gua pernah bi buka hati, pas buka hati yg masuk malah babi!!! Gua : ",babi lu
anjg minta di ewe lu semua ya mentab gue babi ,babi lu
Ngirim sendiri kan lu babi ,babi lu
"alah bacot lo babi, iri kan lu iri kan, ngaku aja ajg",babi lu
"pernah ga sih saking bingungnya, lu bilang ""kok gua bingung mereka kenapa *begini, begitu* ?"" tapi lu sendiri di posisi yang sama pas di jadi mereka.. anjir ya kek babi juga sifat gua..",babi lu
hai anjg bangsat totot lu yang tbtb deact babi ya kau asu,babi lu
"stop merendah untuk meninggal, jatohnya lu ga bersyukur, babi",babi lu
"Eh babi gak usah banyak bacot lu ,,,, situ kali yg takut kalah saing gegara sama sama ngeluarin MV baru ya gtu deh anjing mah tetep aja gonggong",babi lu
lu dapet bnyk ya babi ,babi lu
"Lah lu juga otw taken ya, babi(2)",babi lu
nama lu babi?,babi lu
Ahahahhaahhaha ngakakak bgt dah gue ketemu lu di post an babi,babi lu
ehh anjing padaan ribet bgt si goblokkk masalah ada bini org mau bekelin suaminya makan doang jinggg. elu yg ribet babi gua tembak juga lu ,babi lu
Lu yg babi,babi lu
Gua yang jaga lilin lu yang jadi babi ya wkwkwk,babi lu
BABI ITU GULF MAKSUDNYA LU JAN GEER WKKWWKWKK GUA IKUTAN SALTING lucuk ceritanya Saaa masa2 pdkt emang paling indah ditunggu kelanjutannya yaa ,babi lu
Emng yg ngurusin pendidikan lu pikir babi janda,babi lu
babi lu,babi lu
mentab gua bau grgr babi lu dimana mana,babi lu
emang babi lu,babi lu
KONTOL LU LAGIAN NYINDIR GAJELAS BABI,babi lu
"Jelas jelas gua bilangin elu?? Pantes aja akhlak lu 0, emaklu berharap tai yang keluar ternyata anak babi ikutan kelur",babi lu
pro amat lu bro. Hapal lagi,babi lu
Iye gw juga lu kek babi soalnya,babi lu
kan lu babi bukan manusia,babi lu
Eh babi masih siang anjing ga ada kerjaan lu kontol,babi lu
Babi lu bay,babi lu
Madey Lu cakap babi boleh terbangpun org percaya. Lu cuma tahu cakap tapi bukanlah lu bikin apa yg lu cakap tu.,babi lu
"Yee dasar anjing, giliran Bts comeback lu potong views babi",babi lu
"Kalo semisal gambar manusia itu dosa. Terus kartun, game, meme yang bentuknya bernyawa gimana? Gimana woy,,, lu sibuk ngurusin gue mulu sih. Babi.",babi lu
"ya gitu temenan, giliran gw ikut gak di omongin, giliran kagak ikut gw diomongin truss sampe detail haha, trus truss abis itu kaya gak kenal aja sama gw babi emang lu semua",babi lu
hahahahahahah takpe nik kita semua enjoy tapi lu memang babi dalam mart semalam,babi lu
"setiap orang berhak memilih dosanya masing2 ka nyu... dan ku sebel banget sama orang yg ngomong, ""lu mabok, pake baju seksi, giliran makan babi lu bilang haram, semua yg lu lakuin kan juga haram, dosa jangan setengah-setengah"" yha... ",babi lu
Kalo gasuka mute aja ok gausah banyak ngomong alias bacot lu babi,babi lu
Gua cepuin nih ama orgnya lu sama samain ama babi:”,babi lu
sirik aja lu babi,babi lu
"Lu yang salah babi, ngaca dulu lu. Gimana orang mau betah sama lu lu nya gitu.",babi lu
"pengen anjay, emang lu sesat banget ya babi ",babi lu
"lu babi yg berlebihan, kekgini dikirim di base biar apa?",babi lu
Bacot lu babi,babi lu
"Bangsat lu kasar banget babi, @aalpinnn ada bangke di line",babi lu
Mendingan lu pergi dah babi ngok,babi lu
buat fandom lain yang ngatain kata-kata yang taehyung kasih. please lah lu kasih tau tuh temen sefandom lu. gada hati banget lu pada. jahat banget kata-kata+ketikan lu babi.,babi lu
Ya sombong baru jadi babi aja gaya lu kek babi WKWKWK GUE NGAKAK SENDIRI NGETIKNYA BERASA NGATAIN PDHL LU EMANG BABI ,babi lu
Sombong lu babi,babi lu
"Woy anjing kalo hidup lu ga bahagia gausah ngajak org buat ga bahagia juga setan, ga guna bgt lu sjw babi",babi lu
YT ANJENG BANGET LU BANGSAT MV 1TU GK DI KURANGIN GILIRANG MV BTS DI KURANGIN BABI LU BANGSAT,babi lu
babi lu @budimandjatmiko,babi lu
Demais kkkkkkkkkkk,babi lu
KKKKKKKKKKKKK cara eu to rachando o bico muito aleatorias,babi lu
Diem lu babi,babi lu
KKKKKKKKKKKKKKKK MORRI,babi lu
KKKKKKKKKKKK dicupa vermes é inevitável,babi lu
"Kkkkkkkkkkkk sim sou aleatório mas que eu tinha acabado de beber da pia, ai não queria me sentir estranha sozinha! RIDÍCULA FICA ME ZUANDO MESMO",babi lu
Nnti kebalik lu jdi babi sunggugan...,babi lu
APASIH LU BABI,babi lu
Babi : diem lu njing! Anjing : Bangun lo Babi!!,babi lu
haha lucu lu babi,babi lu
"Babi! Susah bat dibanguninnya ""Bacot lu anjing!""",babi lu
Dasar lu sampah babi,babi lu
Kenapa lu yg heboh babi,babi lu
haram njir masa lu makan babi???,babi lu
“Babi lu!” ,babi lu
"Ko lu jadi nanya ke gua wkwkw, temanya babi gua disebut babi mlu sama temen, yaudah join wkwk",babi lu
join sq terus lu babi ,babi lu
 = kenapa si anjing = ya elu bangun babi tidur mulu. Gur tendang lu nah kan mampus kaga lu. ,babi lu
"Apaan si babi , anjeng bikin dosa aja ship2 lu gak jelas gitu anjeng , tai!!!! ",babi lu
Terus kalo babi lu mandiin pake air zamzam jadi halal gitu?,babi lu
Itu artinya gimana lu babi ,babi lu
"trus pas mine dah cape tb tb kaki mine geli geli gitu, temen mine ngasih tau, ""eh tiati ada gangguan dibelakang lu"" otomatis mine negok dong setelah 2 kali geli geli. Gak taunya itu babi kecil gitu . Gemess tp ngegigit manusia niatnya Mine bingung mo kabur kemana",babi lu
Gua tandain lu yaa stego babi,babi lu
Anjing babi lu (4+4+2=10),babi lu
Tiba2 ngechat minta checkoutin shopienya. Lu siapa babi,babi lu
Wkwkw tutor yang hebat lu buka les bahasa babi sekalian menk,babi lu
BABI LU GALAK BANGET HEI,babi lu
Babi lo semua... moga2 lu semua kena covid. Kritik sih boleh tapi kalau ujung2nya lengserkan jokowi lagi. Kan ga tau diri..,babi lu
heh yutub gue kesel ya sm lu tai babi emg,babi lu
Apa sih sok mukak lu gk kentang aja.. siapa juga bilang muka BTS kyk babi ? . kasian punya fans pada goblok bin tolol semua wkwkwk.. lu sampah masyarakat hidup hanya untuk memuja dan menjadi babu demi sang idol.. kasian gw Ama Lo :v,babi lu
kok lu kaya babi?,babi lu
Apa lu ultah w beliin babi kecil yhaaa,babi lu
Lu babi,babi lu
iyain babi. dulu deket puasa yg paling rempong di grup ya si ibab. lu kerjaanny bikin onar di twt,babi lu
pede banget lu babi,babi lu
lu babi,babi lu
"Nama lu sj sdh aki2 budeg makanya lu budeg gak paham2 otak lu kosong martabat lu lebih rendah drpd binatang babi celeng ,binatang lebih mulia drpd kaum2 seperti elu karena binatang bertasbih sdgkan semua kubu elu itu bajingan hina yg lebih hina drpd babi celeng",babi lu
"Nama lu sj sdh aki2 budeg makanya lu budeg gak paham2 otak lu kosong martabat lu lebih rendah drpd binatang babi celeng ,binatang lebih mulia drpd kaum2 seperti elu karena binatang bertasbih sdgkan semua kubu elu itu bajingan hina yg lebih hina drpd babi celeng",babi lu
"Nama lu sj sdh aki2 budeg makanya lu budeg gak paham2 otak lu kosong martabat lu lebih rendah drpd binatang babi celeng ,binatang lebih mulia drpd kaum2 seperti elu karena binatang bertasbih sdgkan semua kubu elu itu bajingan hina yg lebih hina drpd babi celeng",babi lu
AWWWW babi lu ,babi lu
@penny_192 @chooon_m2 @fl_ower___ @podcot_0114 @NAX2_0 @luckystar_hana @JooZoo___ @Lu_comm_kou @peach_1114 @JIEUN_hananene @norunjya @greenteaJMT 고정언급,babi lu
diem lu babi,babi lu
Sirik aja lu babi,babi lu
LU YG BABI ,babi lu
"Tu yg maen fukul ane haqul yakin beraninye maen kandang doang,,trus banyak temennye pula,coba dong sekali"" maen keluar yaa minimal laen kecamatan trus lu maen pukul begitu,,,taik babi lu klo berani,lah ngutang koq waktu nya di tagih alasannye bikin org cerai,,bego lu,,",babi lu
Password lu pasti “babilu” gue kadang gemeter pegen login,babi lu
gendut bgt beb anjir pasti lu ngarep gua jawab gt kan babi?,babi lu
Sa ae lu tai babi ,babi lu
Nyamber aja lu babi,babi lu
Lu yg babi,babi lu
Anjing lu jgn ganggu Babi ,babi lu
LU KAYA BABI MONYED,babi lu
"Dikit2 marah Bilang Anjing,Kesel Bilang Anjing,yang jelek2 bilang Anjing,babi Tuh binatang kayaknya lebih baik Dari lu dah,Anjing lu kasih Makan 3hari Berturut2 aja bakal ingat lu sampai dia mati,Setia pulak sama majikan Gak Kayak lu,Lu kalo mau marah bilangnya Manusia aja dah",babi lu
Babi lu. Datang Devi's sekarang.,babi lu
Giliran korup pdip dmn2 lu diem..giliran bendera dibakar lu ngamuk...lu setan atau babi nyaru setan,babi lu
yya lu babi,babi lu
babi lu,babi lu
kalo gitu lu jadi babi ya biar kita bisa gini ,babi lu
Kalo orang kaya lu ikut lomba mirip babi. Babi nya juara 2,babi lu
Eh pundek! Sebab support lah tengah attack! Lu duduk diam memang sangkut lah Luqman Hakim. Otak babi!,babi lu
"“eh babi minggir lu, ini tempat gua” - anjing “berisik lu njing, ngantuk gua” - babi",babi lu
Eh babi natang ni. Baru tengok pastu claim fan. Butoh lu anjing. @IJATFIQHI hg tengok ni.,babi lu
É Babilu?,babi lu
O começo só lembro de picolé de sabor babilu.,babi lu
gua cape cape jaga jaga lu enak enakan babi,babi lu
"Masih makek akun fake aja berani nganjing2in gw, babi pengecut kaya lu @jokowidohoax pantes ngomong sama akun real kaya gw, beda kasta men",babi lu
"gue kawinin sama babi jantan juga lu, setan betina..!",babi lu
"Chin*taik...babi!!! Byk bacot udah numpang songong pula lu, hina2 pribumi... #usirchinadariindonesia",babi lu
Tu manusia yg ngeracuni dah kek babi. Lu ngasih sisa makanan lu ke tu kucing ga akan ngebuat lu miskin tot.,babi lu
"radisss napa dis gw jadi babi, lu napa naca si dissss ",babi lu
babi lu,babi lu
emng lu dasarnya babi yem ,babi lu
"Ebusettt WKWK, lu ngadi"" il. Nahkan tuh aki"" main dukun kan. Di guna"" lu jadi . Untung bukan babi item",babi lu
gua sumpahin ema lu hamil babi,babi lu
Wadauu kok bisa jadi manusia babi gini si il? Lu nyolong duren ye?,babi lu
YA ALLAH BENERE BABI LU YE,babi lu
 : Bangun lu BABI!!! : Bacot lu ANJINGG,babi lu
iya lu menang babi,babi lu
lah lu mau cpan sm babi brarti,babi lu
lu babi ,babi lu
"Anjing cantik bgt dah, kesel bgt gua ama manggut ngentod babi , ketemu gua tampol lu manggut anjing",babi lu
HAHAHAHAHAHAHAHAHAHA BABI LU NAK REMAKE tunggu naik baru remake,babi lu
Mana babi aer yg ngatain lu tadi nderr ??? Biar gw berakin tuh komuk.!!!,babi lu
MAKSUT LG BLOCK BLOCKAN GINI BUKANNYA NGEBANTU LU DALANGNYA ANJRIT MALAH MINTA SEND SEND BABI ,babi lu
Baby baby pala lu babi.,babi lu
Eh bisa ae lu congor babi ,babi lu
Lu dm apa gada ya bangsat jgn bodohi gua babi,babi lu
"Boleh, asalkan lu jadi babi",babi lu
Jaga apaan lu? Lilin? Dikira gua babi apa :(,babi lu
"Lah lu sekarang aj sepedaan, kemaren"" juga lu tidur kek babi! . Astaga sadar yok sadar, jangan sok sehat, kemaren"" kemana aj anjink! Sepedaan tros, semua makanan lu babat habis juga, gimana muk sehat? . Sehat enggak! Sok sehat iya!",babi lu
GUA KAN MALU BABI LU MALAH KETAWA,babi lu
Lu ngaku lu babi?,babi lu
"eh fyi , lu kalo nelpon gua jangan kayak kemaren lg y babi. Gua kinap asli",babi lu
"gajelas lu babi diem ngapa,yg pnya otak gacuman lu,gua ngehargain yg LGBT tp ga setuju kl LGBT di resmikan,yaudah GT aja gausah ribet",babi lu
" : Baib, mo ga gw kasitau ga? Baib! Mo ga?! Hoe, mo kagak?! : Huh, paan si : Lu haram, lu haram, lu haraaam! Baib lu haram. Babi haram!.. Haram haraaam! : Lu juga haram Njix! (Gangguin rebahan aja Anjing!) ",babi lu
Lu ngaku lu babi?,babi lu
"[[ btw lu ngapain pake bracket anjir, gua pake bracket biar kaga typing babi doang ",babi lu
"Bacot setan. Grafik lu gila sih bang cool abizz, gameplay oke bingitss tops markotops, tapi lu bikin cerita biadab anjing babi ngepet goblok setan babadok",babi lu
Daripada lu bau ketek babi,babi lu
lu babi?,babi lu
"""Woy babi, bangun apa lu. Rebahan mulu lu."" ""Dasar anjing, berisik bgt lu ye."" ",babi lu
Pemalas lu anjing dasar babi ga tau diri,babi lu
"""Woii babi tidur mulu lu"" ""Emang ngapa si anjing, gk boleh""",babi lu
lu babi banget nyuruh gua mati bgst,babi lu
lu babi,babi lu
Lu yang nyuekin babi,babi lu
sahabat lu Kok kayak babi?,babi lu
"ahhahahaha babi lu to,yuk bisa yuk pit",babi lu
apeng lu babi,babi lu
"Babi guling aja glowing, kok lu kaga?",babi lu
IRI AE LU BABI,babi lu
Terus pas gue liat repnya lagi langsung gue cek ternyata bukan lu babi ,babi lu
Soalnya lu babi,babi lu
Lu aja kek babi ,babi lu
Mnet lu gosa evil editing dong babi?!,babi lu
lu mah deaz babi,babi lu
"Dari mana lucunya ?haaaaa...ga takut lu bangun2 udah ke Rahmatullah Krn ketimpa babi,itu gede bgtttt",babi lu
"emng udah bener klo punya apapa, tau apapa, bisa apapa ga usah bagi bagi. Orang lain gtu kok, barang kasih link aja ga mau. Lah sini dengan cuma cuma bantu ngerjain punya lu. enak bgt idup lu jdi manusia, mirip bgt ky idupnya babi.",babi lu
Ket lu babi?!?,babi lu
"Gua mau nanya dong. Kalo di tempat lu ada pasar yang jualan daging tikus, ular piton, aniing, kelelawar, babi dll. Bakal lu pertahanin ga? Secara kan termasuk budaya mereka gitu ada yg mau bantu jawab ga? ",babi lu
Kancut diem lu babi,babi lu
"semangat edan!,meskipun lu ngatain gue jele karena setiap sesuatu butuh proses untuk hasil yang lebih baik",babi lu
 : bangun lu babi! Bangun! Babi! Babi!! : oink oink.. grooookkk oink grookkk ssstt anjing diem lu!! Dog: babi bangun!! BABIIIIIIKKK!! : asgsjfgdksk!!!1!1!1! Yooo.. ,babi lu
Gapapa rich brian aja jadi rich chigga. Lu jg bisa jadi bagga (babi nigga),babi lu
Peluk temen lu yg kaya babi aja misalnya @ericdarmawan,babi lu
lu kok babi sekali,babi lu
"heh bgst, nape lu skrng jdi babi @AdhimasWardhana",babi lu
"Yang komen komen pedes pada ga punya hati lu anjing, lives matters lives matters tai babi lah anjing",babi lu
lu duluan anjr yg kek babi,babi lu
Galau apaan lu babi,babi lu
Lu babi bego,babi lu
u think u flower hah? lu babi tau g,babi lu
babi lu,babi lu
Itu mah elu. Mana ava babi lu?,babi lu
ngegas lu babi,babi lu
"Hah..lu suka minum kencing Babi ya,??",babi lu
RACUN LU BABI,babi lu
babi lu ,babi lu
Yg komen no one no one bacot ajg nonton aja idol lu gausah recok babi,babi lu
Rangajar lu babi laut ,babi lu
anjing: BABI BANGUN LU KEBO BANGET BURUAN BANGUN KATA MAJIKAN KITA JALAN JALAN,babi lu
"apasih susah nya bukain pintu buat teman kost yang lain kalau lu masih bangun anjing kayak gak pernah pulang telat aja coba babi, coba gua anak kost sini juga dah gua bacotin lu setan mentang2 teman gua diam2 aja",babi lu
"Woy anjing babi, kalo lu mau demo demo aja, ga usah mengatas namakan islam. #kardunbodoh",babi lu
lu kaya babi dan,babi lu
lu katanya ga tahan kalo ga makan babi,babi lu
YAALLAH SEHATI EMANG GUA SAMA LU. INI TL GUE BISIK BISIK SEMUA. TAI BABI EMANG,babi lu
"Gada ngetag akun gw lu anjing, ngadu doang bisanya si babi ini. Pengikut bawang bombay Good, queen of ibab, queen of onions blocked me finally https://twitter.com/RJhope924/status/1276521293798535168",babi lu
Wadidaww bisa segede itu babi nya hehe. Makmur bener lu bi hehe ,babi lu
Babi lu mau ngeledekin gua kan ,babi lu
"DIHH NGACA DEH LU ANJG, MUKA LU YG KEK BABI, IRI BILANG BOSSSS, GW TAU KALO LU KENTANGG, EH BUKAN KENTANG DENG TAII, UPSSS, SERAH GW LAH MAU ALAY ATAU GA EMANG LU SAPA NGATUR"" GW ASW, DASARR SAMPAH MASYARAKAT GA GUNA ANJJJ WKWKWKW:V",babi lu
astagfirullah babi lu,babi lu
Lebih bikin kaya lagi kalo lu yg punya perternakan babi ngepet biy,babi lu
Mana ada gue yang jd babi deg² an minta ampun lu yg untung :),babi lu
muka lu kek babi,babi lu
"Meri lu hrusnya ""babi girl"" ajah",babi lu
LU BABI GWE KESEL,babi lu
'kayak gabakal masuk ptn sumpah' halah anak dajal banyak bacot lu anjing ngeselin bgt tolol isi menfes lu tolol bgt babi bikin mental down bgt lu setan musnah sana. lu h-setaun bgst gue h-9 maksud lu apaa ngmg kayak gitu?? jahanam bgt yaallah benciiii ,babi lu
"Iya gue babyzen, lu babi zen nya",babi lu
Males lu bau babi,babi lu
Anjj hp lu yg kentang babi,babi lu
mulut lu jahannam babi,babi lu
babi lu teko pas butuh ,babi lu
"Emang lu @PiliaPutra klo laper triak2 cacu maki pemerintah kenyang tidur, persis BABI,, Gmn hari ini udah dpt bansos brp kali? Yg model lu klo ga kebagian bansor pasti ngamuk",babi lu
kek babi semua deh lu pada,babi lu
"""babi ayo maen"" kata anjing ""Ga"" bales babi ""Bangun lu babi, ayo maen!"" Kata anjing lagi ""Kaga mau anjing"" bales babi ""Bangun bangun bangun bangun bangun bangun bangun bangun bangun bangun bangun! Babi lu"" - anjing ""Anjing bacot"" - babi",babi lu
"Yah udah didelete pdhl mau ngehujat, kalau anda memang NCTZEN sepuh bercanda lu itu gak lucu babi. Gak usah caper.",babi lu
lu babi,babi lu
Haduhhb pakboy cap babi lu,babi lu
Playing victim. Seolah lu yg tersakiti. Ew babi,babi lu
Lu kan babi,babi lu
"tapi jarang ya orang ngatain ""gigolo lu"" ""eh gigolo"" hehehehe jadi kesannya kasar. padahal kek yg kamu omongin sama halnya kata anjing, babi dkk",babi lu
Babi lu ya hahaha bikpal ,babi lu
Kagak pernah tapi lu semua memaksa karena pengen jadi babi,babi lu
CENDOL SIALAN BANGSAT EROR LAGI LU TAI BANGET BABI LU,babi lu
lu babi nya nun? astaga jangan dah kesian babi yg lain,babi lu
kata lu mau di soft in babi,babi lu
HAHAHHA w akan panggil lu babi sterusnya,babi lu
BRENGSEK LU BABI ,babi lu
"Lu udh babi, ngapain pelihara babi lagi?",babi lu
"SEPEDANYA, GAUSA NGADI” LU BABI",babi lu
BABI WKWKWKWK KETAWA GUA MAMPOS LU SEMUA,babi lu
LU NGEPENS SAMA KELUARGA BABI YA,babi lu
Ajg tai babi bgst iya lu lu lu semua kek anjing tot,babi lu
Padahal hasil lu ngepet jadi babi waktu kemaren malem jumat gua jagain lilin,babi lu
yok lu pada jadi babi,babi lu
emg lu ya kiw lama lama asik ku panggil babi,babi lu
Capek gak si anying kalo idup lu dikontrol mulu babi,babi lu
Babi lu demen incest ya. Tadi monyet sekarang burung dara,babi lu
